physics_frame,physics_time_s,physics_dt_s,command_index,nominal_command_time_s,scheduler_phase_error_s,cycle,segment,target_arm_q,left_q,left_qd,right_q,right_qd,left_ee_position_world_m,left_ee_orientation_world_wxyz,contacts
1709,28.5,0.016666666666666666,1424,28.48,0.0033333333333338544,3,cycle_03_home_to_sleep,"[0.0,-1.5469880104064941,1.432530164718628,0.0,-1.1874698400497437,0.0]","[3.0754385988984723e-06,-1.547945499420166,1.4342671632766724,7.827778972568922e-06,-1.1842113733291626,2.5515371362416772e-06,6.254591085053107e-07,0.02236274443566799,-0.022654568776488304]","[-8.048946256167255e-06,0.3197680115699768,-0.4538593888282776,3.812841896433383e-05,-0.33017340302467346,-2.633630901982542e-05,6.5858444031619e-06,-9.511655662208796e-06,-7.980415830388665e-06]","[3.4890406823251396e-05,-0.9598913192749023,1.1624653339385986,0.0022732175420969725,-0.2912585735321045,-0.000120790398796089,3.709139718921506e-06,0.021807629615068436,-0.02080129086971283]","[-0.00010463944636285305,0.060416460037231445,-0.22438816726207733,-0.0036936497781425714,-0.020357096567749977,-0.00017812190344557166,8.08601726021152e-06,4.529383659246378e-06,-1.3591691185865784e-06]","[-0.45119908452033997,-0.01900038681924343,0.3146321773529053]","[0.7967219352452157,5.463138413701063e-06,-0.6043460580406466,6.05359694665135e-08]",[]
1710,28.516666666666666,0.016666666666666666,1425,28.5,0.0,3,cycle_03_home_to_sleep,"[0.0,-1.5503613948822021,1.434096336364746,0.0,-1.1925703287124634,0.0]","[2.8232482236489886e-06,-1.551970362663269,1.434531807899475,1.0231692613160703e-05,-1.1978707313537598,2.4878070234990446e-06,6.365937110786035e-07,0.022363092750310898,-0.02265426144003868]","[1.3881904123991262e-06,0.008331848308444023,-0.1686163693666458,-0.00011859048390761018,-0.91322922706604,2.4870236302376725e-05,-6.497167760244338e-06,7.837195153115317e-05,7.991925667738542e-05]","[3.489160735625774e-05,-0.9598903059959412,1.1624640226364136,0.0022732247598469257,-0.2912571132183075,-0.00012078168947482482,3.7087156670168042e-06,0.02180761843919754,-0.020801562815904617]","[-0.00010465709783602506,0.06067799776792526,-0.22456032037734985,-0.0036936451215296984,-0.020371152088046074,-0.00017822957306634635,8.088544745987747e-06,4.531246304395609e-06,-1.3595653172160382e-06]","[-0.45276665687561035,-0.01900053396821022,0.31486776471138]","[0.7914279957141686,6.373971948357955e-06,-0.6112624048301888,-6.640330215048543e-07]",[]
1711,28.533333333333335,0.016666666666666666,1425,28.5,0.01666666666666572,3,cycle_03_home_to_sleep,"[0.0,-1.5503613948822021,1.434096336364746,0.0,-1.1925703287124634,0.0]","[3.1849272090767045e-06,-1.5504156351089478,1.4333972930908203,-1.4504729506370495e-06,-1.194468379020691,2.485670165697229e-06,6.297585173342668e-07,0.022363094612956047,-0.02265426144003868]","[-1.0897219908656552e-06,0.5155733227729797,-0.2892085015773773,-4.360587627161294e-05,0.6690964102745056,2.725452941376716e-05,-7.014815764705418e-06,8.524000350007555e-07,3.7037789297755808e-06]","[3.489097798592411e-05,-0.9598913192749023,1.1624653339385986,0.0022732082288712263,-0.2912586033344269,-0.00012077266728738323,3.7083300412632525e-06,0.021807607263326645,-0.020801834762096405]","[-0.00010463868966326118,0.06041661649942398,-0.22438782453536987,-0.003693702630698681,-0.02035702019929886,-0.00017813031445257366,8.086546586127952e-06,4.529760190052912e-06,-1.3587995226771454e-06]","[-0.45239242911338806,-0.018999775871634483,0.3151392340660095]","[0.7925948705594618,1.491978791860453e-06,-0.6097486130813516,2.443790480550455e-06]",[]
1712,28.55,0.016666666666666666,1426,28.52,0.013333333333335418,3,cycle_03_home_to_sleep,"[0.0,-1.5537348985671997,1.4356626272201538,0.0,-1.1976706981658936,0.0]","[2.656618335095118e-06,-1.5554478168487549,1.4388072490692139,9.560272701492067e-06,-1.1930952072143555,2.481454430380836e-06,6.254746267586597e-07,0.02236366830766201,-0.02265380695462227]","[2.0240458979969844e-06,-0.07831764966249466,-0.1201045885682106,4.763374454341829e-05,-0.7172533869743347,-2.563726229709573e-05,6.621991815336514e-06,-2.6158108084928244e-05,-2.483674506947864e-05]","[3.489217488095164e-05,-0.9598903059959412,1.1624640226364136,0.002273216610774398,-0.2912570834159851,-0.00012076338316546753,3.7079187222843757e-06,0.02180759608745575,-0.020802106708288193]","[-0.00010465826198924333,0.06067812815308571,-0.2245599627494812,-0.0036936202086508274,-0.020371170714497566,-0.00017820070206653327,8.089524271781556e-06,4.530875230557285e-06,-1.3596456938103074e-06]","[-0.452587753534317,-0.019000466912984848,0.31349116563796997]","[0.7931283955495828,5.986541749092075e-06,-0.6090544705827915,-4.703179189936996e-07]",[]
1713,28.566666666666666,0.016666666666666666,1427,28.54,0.010000000000001563,3,cycle_03_home_to_sleep,"[0.0,-1.5571084022521973,1.4372289180755615,0.0,-1.2027710676193237,0.0]","[2.921569148384151e-06,-1.558837890625,1.4367414712905884,9.431822945771273e-06,-1.2105180025100708,2.4005207706068177e-06,6.414178983504826e-07,0.022363878786563873,-0.022653618827462196]","[3.0214835078368196e-06,0.3271016776561737,-0.5346102118492126,-0.00012992334086447954,-0.8981773853302002,2.481797127984464e-05,-6.742719506291905e-06,0.00011454971536295488,0.0001162347907666117]","[3.489150549285114e-05,-0.9598913192749023,1.1624653339385986,0.002273199614137411,-0.2912585735321045,-0.00012075436097802594,3.7074989904795075e-06,0.021807584911584854,-0.02080237865447998]","[-0.00010464035585755482,0.06041640043258667,-0.22438810765743256,-0.003693758510053158,-0.020357035100460052,-0.00017814012244343758,8.085522495093755e-06,4.529507350525819e-06,-1.3589587979367934e-06]","[-0.45454445481300354,-0.019000519067049026,0.31449630856513977]","[0.786109461947789,6.111338843532127e-06,-0.6180873027319763,-5.6531281286559e-07]",[]
1714,28.583333333333332,0.016666666666666666,1428,28.56,0.006666666666667709,3,cycle_03_home_to_sleep,"[0.0,-1.5604819059371948,1.4387952089309692,0.0,-1.207871437072754,0.0]","[2.817763515849947e-06,-1.562540054321289,1.4398516416549683,-4.7087860366445966e-07,-1.2114273309707642,2.400095581833739e-06,6.340438289953454e-07,0.022363973781466484,-0.022653531283140182]","[-1.8278460629517213e-06,0.11607709527015686,0.06420121341943741,-4.781808820553124e-05,0.3816778063774109,2.5076649762922898e-05,-6.692942406516522e-06,3.135489532724023e-05,3.406107862247154e-05]","[3.489270602585748e-05,-0.9598903059959412,1.1624640226364136,0.002273207064718008,-0.2912571132183075,-0.00012074548430973664,3.707104724526289e-06,0.02180757373571396,-0.020802650600671768]","[-0.00010465839295648038,0.06067809835076332,-0.22456033527851105,-0.0036936765536665916,-0.020371370017528534,-0.0001782275940058753,8.089420589385554e-06,4.53099073638441e-06,-1.359673660772387e-06]","[-0.4548996686935425,-0.018999826163053513,0.31358885765075684]","[0.7856453356515076,1.8309801909991984e-06,-0.6186771424263864,2.1904707066277284e-06]",[]
1715,28.6,0.016666666666666666,1429,28.58,0.0033333333333338544,3,cycle_03_home_to_sleep,"[0.0,-1.5638554096221924,1.440361499786377,0.0,-1.2129719257354736,0.0]","[2.838348336808849e-06,-1.5647250413894653,1.4421409368515015,6.4941250457195565e-06,-1.2093619108200073,2.4016867428144906e-06,6.278482374000305e-07,0.02236499823629856,-0.022652776911854744]","[-6.97969744578586e-06,0.3154478669166565,-0.47329673171043396,3.7482051993720233e-05,-0.47424644231796265,-2.277172461617738e-05,6.044821930117905e-06,-1.497263292549178e-05,-1.5209488083200995e-05]","[3.489204391371459e-05,-0.9598913192749023,1.1624653339385986,0.0022731905337423086,-0.2912586033344269,-0.00012073631660314277,3.706703182615456e-06,0.021807564422488213,-0.020802922546863556]","[-0.00010464048682479188,0.06041654199361801,-0.22438785433769226,-0.00369378668256104,-0.020356865599751472,-0.0001781362807378173,8.086630259640515e-06,4.529350917437114e-06,-1.3590711205324624e-06]","[-0.4548835754394531,-0.019000310450792313,0.3128676116466522]","[0.7863159691070989,4.848465429068871e-06,-0.6178245679022686,1.769512930317111e-07]",[]
1716,28.616666666666667,0.016666666666666666,1430,28.6,0.0,3,cycle_03_home_to_sleep,"[0.0,-1.56722891330719,1.4419276714324951,0.0,-1.2180722951889038,0.0]","[2.6110565158887766e-06,-1.5690394639968872,1.4421926736831665,7.662218195036985e-06,-1.2245172262191772,2.333704969714745e-06,6.408773174371163e-07,0.022365368902683258,-0.022652452811598778]","[8.18538865132723e-07,0.0033661765046417713,-0.1611945629119873,-0.00010696699609979987,-0.8918420672416687,2.1446294340421446e-05,-5.974376108497381e-06,9.203204535879195e-05,9.3903458036948e-05]","[3.489324080874212e-05,-0.9598903059959412,1.1624640226364136,0.002273197751492262,-0.2912570834159851,-0.00012072722893208265,3.70629481949436e-06,0.021807555109262466,-0.020803194493055344]","[-0.00010465796367498115,0.0606781505048275,-0.22455994784832,-0.003693745471537113,-0.02037115767598152,-0.00017821873188950121,8.089237780950498e-06,4.53122629551217e-06,-1.3594750498668873e-06]","[-0.4566236138343811,-0.01900038868188858,0.3131507933139801]","[0.7802804712964966,5.038455222327166e-06,-0.6254297611146443,-1.00582839928158e-07]",[]
1717,28.633333333333333,0.016666666666666666,1430,28.6,0.01666666666666572,3,cycle_03_home_to_sleep,"[0.0,-1.56722891330719,1.4419276714324951,0.0,-1.2180722951889038,0.0]","[2.9759526114503387e-06,-1.5672008991241455,1.441311240196228,-3.840901626972482e-06,-1.2194617986679077,2.329558583369362e-06,6.342963274619251e-07,0.022365448996424675,-0.022652409970760345]","[-1.5009900380391628e-06,0.5417580008506775,-0.28310129046440125,-2.906629379140213e-05,0.8146887421607971,1.9428991436143406e-05,-5.303895250108326e-06,5.935240551480092e-06,3.3021024137269706e-07]","[3.489257505862042e-05,-0.9598913192749023,1.1624653339385986,0.0022731816861778498,-0.2912585735321045,-0.00012071774835931137,3.7058716770843603e-06,0.02180754579603672,-0.02080346643924713]","[-0.00010464105434948578,0.060416415333747864,-0.22438818216323853,-0.0036938278935849667,-0.02035699598491192,-0.00017812245641835034,8.084779437922407e-06,4.529561920207925e-06,-1.3592441518994747e-06]","[-0.4560673236846924,-0.0189996138215065,0.3133247196674347]","[0.7821573341581813,2.7380884076733706e-07,-0.6230809775732598,2.9737130223472988e-06]",[]
1718,28.65,0.016666666666666666,1431,28.62,0.013333333333331865,3,cycle_03_home_to_sleep,"[0.0,-1.5706024169921875,1.4434939622879028,0.0,-1.223172664642334,0.0]","[2.4319299427588703e-06,-1.5722250938415527,1.4466933012008667,8.337318831763696e-06,-1.218288779258728,2.3239506390382303e-06,6.302054771367693e-07,0.022366436198353767,-0.022651642560958862]","[2.3404627427225932e-06,-0.09954523295164108,-0.1290631741285324,4.590058233588934e-05,-0.8750428557395935,-2.2610111045651138e-05,6.193639819684904e-06,-3.1568553822580725e-05,-2.9926392016932368e-05]","[3.489377922960557e-05,-0.9598903059959412,1.1624640226364136,0.002273188903927803,-0.2912571132183075,-0.00012070871161995456,3.7054485346743604e-06,0.021807534620165825,-0.02080373838543892]","[-0.00010465895320521668,0.06067807972431183,-0.22456032037734985,-0.0036937748081982136,-0.020371131598949432,-0.00017822333029471338,8.088853064691648e-06,4.530950718617532e-06,-1.3591989045380615e-06]","[-0.45625075697898865,-0.019000455737113953,0.31168729066848755]","[0.7826339683021796,5.397945687547562e-06,-0.6224821857935166,-4.1350722658231884e-07]",[]
1719,28.666666666666668,0.016666666666666666,1432,28.64,0.00999999999999801,3,cycle_03_home_to_sleep,"[0.0,-1.573975920677185,1.4450602531433105,0.0,-1.2282730340957642,0.0]","[2.702817255340051e-06,-1.575943946838379,1.4443656206130981,6.848028078820789e-06,-1.237376093864441,2.239600462417002e-06,6.479467060671595e-07,0.02236662060022354,-0.02265145629644394]","[1.7133608025687863e-06,0.3352271318435669,-0.5371262431144714,-0.0001193283824250102,-0.8676541447639465,2.186065466958098e-05,-6.348092938424088e-06,0.00012856724788434803,0.00013069366104900837]","[3.4893135307356715e-05,-0.9598913192749023,1.1624653339385986,0.0022731723729521036,-0.2912586033344269,-0.00012069958029314876,3.705034941958729e-06,0.02180752530694008,-0.020804010331630707]","[-0.00010464037040947005,0.06041661649942398,-0.22438788414001465,-0.003693853970617056,-0.020357010886073112,-0.0001781375176506117,8.086439265753143e-06,4.529226316662971e-06,-1.3588166893896414e-06]","[-0.4584138095378876,-0.019000358879566193,0.31274285912513733]","[0.7747496875071421,4.742294596552127e-06,-0.632268077388931,3.3527613015687824e-08]",[]
1720,28.683333333333334,0.016666666666666666,1433,28.66,0.006666666666667709,3,cycle_03_home_to_sleep,"[0.0,-1.5773494243621826,1.4466265439987183,0.0,-1.2333735227584839,0.0]","[2.6257634999637958e-06,-1.5792886018753052,1.4478271007537842,-2.8549072794703534e-06,-1.236202597618103,2.2431825072999345e-06,6.391956048901193e-07,0.022366859018802643,-0.02265128493309021]","[-2.960602614621166e-06,0.13102158904075623,0.08328677713871002,-3.951508551836014e-05,0.5473276376724243,2.1161835320526734e-05,-5.964187948848121e-06,2.4552948161726817e-05,1.6992262317216955e-05]","[3.489431765046902e-05,-0.9598903059959412,1.1624640226364136,0.0022731798235327005,-0.2912570834159851,-0.00012069012882420793,3.7046272609586595e-06,0.021807514131069183,-0.020804282277822495]","[-0.00010465925151947886,0.06067809462547302,-0.2245599329471588,-0.0036937997210770845,-0.020371275022625923,-0.00017819929053075612,8.089075890893582e-06,4.531177182798274e-06,-1.3592757568403613e-06]","[-0.45851337909698486,-0.018999682739377022,0.3116852939128876]","[0.7751574306218164,6.593763962084775e-07,-0.6317681202347099,2.5397167125148563e-06]",[]
1721,28.7,0.016666666666666666,1434,28.68,0.0033333333333338544,3,cycle_03_home_to_sleep,"[0.0,-1.5807229280471802,1.4481927156448364,0.0,-1.238473892211914,0.0]","[2.599698518679361e-06,-1.5815187692642212,1.450000524520874,5.683454219251871e-06,-1.2346434593200684,2.2310723579721525e-06,6.366576030814031e-07,0.022368386387825012,-0.022650031372904778]","[-5.3179674068815075e-06,0.3031216561794281,-0.4978225529193878,3.590328560676426e-05,-0.6693512797355652,-1.986389725061599e-05,5.591850367636653e-06,1.2185882951598614e-06,-2.2120540961623192e-05]","[3.4893659176304936e-05,-0.9598913192749023,1.1624653339385986,0.0022731644567102194,-0.2912585735321045,-0.0001206808810820803,3.7041845644125715e-06,0.021807502955198288,-0.020804554224014282]","[-0.00010464200022397563,0.06041646748781204,-0.22438815236091614,-0.0036938791163265705,-0.020356999710202217,-0.00017813517479225993,8.08412460173713e-06,4.52967742603505e-06,-1.358814415652887e-06]","[-0.45853930711746216,-0.019000235944986343,0.3110106289386749]","[0.7756317810810924,4.2542815974662e-06,-0.6311856621936117,2.924352936962316e-07]",[]
1722,28.716666666666665,0.016666666666666666,1435,28.7,0.0,3,cycle_03_home_to_sleep,"[0.0,-1.5840964317321777,1.4497590065002441,0.0,-1.2435742616653442,0.0]","[2.4101550479826983e-06,-1.586155891418457,1.4498211145401,5.169134055904578e-06,-1.2513848543167114,2.162911641789833e-06,6.505387091237935e-07,0.02236882969737053,-0.022649744525551796]","[-2.116357791237533e-07,0.0021312052849680185,-0.1486426591873169,-9.822711581364274e-05,-0.8252880573272705,1.8696286133490503e-05,-5.581727236858569e-06,0.00010618216765578836,0.0001086298143491149]","[3.4894863347290084e-05,-0.9598903059959412,1.1624640226364136,0.0022731719072908163,-0.2912571132183075,-0.00012067212082911283,3.7037618767499225e-06,0.021807491779327393,-0.02080482617020607]","[-0.00010465953528182581,0.06067805737257004,-0.22456024587154388,-0.0036938360426574945,-0.02037139981985092,-0.00017823753296397626,8.089032235147897e-06,4.530940714175813e-06,-1.359581347060157e-06]","[-0.46046555042266846,-0.01900024153292179,0.3113377094268799]","[0.768783433261944,4.017725658106869e-06,-0.6395092123853454,3.3341348762221967e-07]",[]
1723,28.733333333333334,0.016666666666666666,1435,28.7,0.01666666666666572,3,cycle_03_home_to_sleep,"[0.0,-1.5840964317321777,1.4497590065002441,0.0,-1.2435742616653442,0.0]","[2.773885853457614e-06,-1.5839287042617798,1.4492838382720947,-5.789303031633608e-06,-1.2440775632858276,2.1401499452622375e-06,6.491085855486745e-07,0.02236940525472164,-0.022649161517620087]","[-8.399347279919311e-07,0.5712938904762268,-0.2768772542476654,-3.013946297869552e-05,0.9607048630714417,1.9280403648735955e-05,-5.541646260098787e-06,9.931231033988297e-06,9.691313607618213e-06]","[3.4894197597168386e-05,-0.9598913192749023,1.1624653339385986,0.002273156074807048,-0.2912586033344269,-0.00012066253839293495,3.7033405533293262e-06,0.021807482466101646,-0.020805098116397858]","[-0.0001046417819452472,0.06041659414768219,-0.22438794374465942,-0.003693939885124564,-0.020356813445687294,-0.00017811772704590112,8.084978617262095e-06,4.529507350525819e-06,-1.3591341030405601e-06]","[-0.45965754985809326,-0.018999503925442696,0.31138837337493896]","[0.7716523661228453,-5.532056209395548e-07,-0.6360445156159741,3.398396146142146e-06]",[]
1724,28.75,0.016666666666666666,1436,28.72,0.013333333333335418,3,cycle_03_home_to_sleep,"[0.0,-1.5874699354171753,1.4513252973556519,0.0,-1.248674750328064,0.0]","[2.2072081264923327e-06,-1.589023232460022,1.4545440673828125,7.603348421980627e-06,-1.243681788444519,2.1364528492995305e-06,6.443563052016543e-07,0.022370697930455208,-0.02264784649014473]","[2.8393160391715355e-06,-0.1282862424850464,-0.14230692386627197,4.3321866542100906e-05,-1.0793288946151733,-2.0115885490668006e-05,5.834775038238149e-06,-3.285385901108384e-05,-3.0711049475939944e-05]","[3.489539449219592e-05,-0.9598903059959412,1.1624640226364136,0.0022731644567102194,-0.2912570536136627,-0.00012065358168911189,3.7029308259661775e-06,0.02180747129023075,-0.020805370062589645]","[-0.00010466052481206134,0.06067810207605362,-0.22456002235412598,-0.003693855833262205,-0.02037109062075615,-0.0001782257459126413,8.089021321211476e-06,4.5308779590413906e-06,-1.3591259175882442e-06]","[-0.4598919153213501,-0.01900041103363037,0.3097986876964569]","[0.7718309520703728,4.978850581642365e-06,-0.6358277922528802,-4.256144249552116e-07]",[]
1725,28.766666666666666,0.016666666666666666,1437,28.74,0.010000000000001563,3,cycle_03_home_to_sleep,"[0.0,-1.5908433198928833,1.4528915882110596,0.0,-1.2537751197814941,0.0]","[2.4973876406875206e-06,-1.5930827856063843,1.4519749879837036,4.335926860221662e-06,-1.2644089460372925,2.0512575247266795e-06,6.631425435443816e-07,0.0223708376288414,-0.022647693753242493]","[-5.378751666285098e-09,0.3510436713695526,-0.5330453515052795,-0.00011082878336310387,-0.7889304757118225,1.9735380192287266e-05,-6.127115739218425e-06,0.000142139513627626,0.00014495512004941702]","[3.489472874207422e-05,-0.9598913192749023,1.1624653339385986,0.0022731490898877382,-0.2912585437297821,-0.00012064450129400939,3.7025131405243883e-06,0.021807460114359856,-0.020805642008781433]","[-0.00010464338265592232,0.06041622906923294,-0.22438858449459076,-0.0036939221899956465,-0.020356768742203712,-0.00017814684542827308,8.085320587269962e-06,4.529572834144346e-06,-1.3586741260951385e-06]","[-0.46225932240486145,-0.01900019869208336,0.310885488986969]","[0.763062301508157,3.680586839263269e-06,-0.6463249368569547,6.174668710606148e-07]",[]
